StargazeAddress,CosmosAddress,Balance,IsStaking
stars1vhyehvlgcrnw6hhqvtlx7wnj06zykrl5wmjee4,cosmos1vhyehvlgcrnw6hhqvtlx7wnj06zykrl5689yjy,0.036782,No
stars15wfhuz7gzac6l3selvjcur0w9rmdf6xm3wrt8m,cosmos15wfhuz7gzac6l3selvjcur0w9rmdf6xm9j5kv2,0.007039,Yes
stars1zjarh27tdl2fyyq45d25a56t2urz487qeva2hq,cosmos1zjarh27tdl2fyyq45d25a56t2urz487qds2hu3,0,No
stars1q4c05x9gzefgl2etkr7nktjwckw9exc3xu6gtk,cosmos1q4c05x9gzefgl2etkr7nktjwckw9exc3jqd4q8,5.472877,Yes
stars1g8m7uusm3tdw4t59w72r7a4v3lt6zsy6d4z8x0,cosmos1g8m7uusm3tdw4t59w72r7a4v3lt6zsy6ef46d7,0.097366,Yes
stars1zr76txfh4ey7c7ul9chl0zqln4fmx0pde64r7p,cosmos1zr76txfh4ey7c7ul9chl0zqln4fmx0pddxz74s,0.076793,Yes
stars1lpqygg2c4qnjngvddmm2gl0jjwqlk3m3vdz2wg,cosmos1lpqygg2c4qnjngvddmm2gl0jjwqlk3m3c34h9e,0,No
stars1k3zhx2vn7s24wnf2456frnc7wcrjnw7whvehev,cosmos1k3zhx2vn7s24wnf2456frnc7wcrjnw7wrsw2ja,1.124919,Yes
stars1axeke3upjgxdykmaztg03gd3qjw6vecy8xf8qh,cosmos1axeke3upjgxdykmaztg03gd3qjw6vecyn676tx,0.123842,Yes
stars1ddvn525qnecu7mnjh8fyce6vj3lvefhmganluw,cosmos1ddvn525qnecu7mnjh8fyce6vj3lvefhmupyzhl,0.238815,Yes
stars154d6fqzedwa94vt3p5ftygjsxwrkt5lukuln82,cosmos154d6fqzedwa94vt3p5ftygjsxwrkt5luzqgwvm,0.011781,Yes
stars1p758gkqucexdh5fennt56d7rtf4ushgvqy9akw,cosmos1p758gkqucexdh5fennt56d7rtf4ushgv5cjqal,20.054399,No
stars1t4ekpv2kqqc8zt9w8rpvm9ts08t6ygw79jxgna,cosmos1t4ekpv2kqqc8zt9w8rpvm9ts08t6ygw73w34cv,0.169352,No
stars15v3zc7f6qjsyh8j2v8f5028eg63w7eg5xrt9k9,cosmos15v3zc7f6qjsyh8j2v8f5028eg63w7eg5jluca5,1.496764,Yes
stars15fwc0dhrtr4mv3d0stfkjy8grwrgzny6fh5yta,cosmos15fwc0dhrtr4mv3d0stfkjy8grwrgzny6atreqv,0.000978,Yes
stars1q0xvaz98rfqe7ht4ca74qqcfsdvzv4slt8w0hj,cosmos1q0xvaz98rfqe7ht4ca74qqcfsdvzv4sllmejur,1.490529,Yes
stars1dfjar6a0vc4fsfnuxpwfeh640taaujjktp0594,cosmos1dfjar6a0vc4fsfnuxpwfeh640taaujjklacfwy,3.002031,Yes
stars1mqe90pvkg86nahxcqv2augcwrz32hksw5g3pgr,cosmos1mqe90pvkg86nahxcqv2augcwrz32hkswq5xurj,0.041377,No
stars1vjd48rja5j44th5t4n5lp9utuv0q7kls7wcxas,cosmos1vjd48rja5j44th5t4n5lp9utuv0q7kls2j0mkp,0,No
stars1j9e9gwy05faf52dfz3lxpe2e3e2qkv706qvngn,cosmos1j9e9gwy05faf52dfz3lxpe2e3e2qkv70wumwrz,0,No
stars166vprjsse9sy8lvstqpla9j5da4t9szdz6u5k6,cosmos166vprjsse9sy8lvstqpla9j5da4t9szdkxtfat,0.084482,Yes
stars18f2djagvyzqu6q6q7hmzezld6j342q2m6jmck0,cosmos18f2djagvyzqu6q6q7hmzezld6j342q2mwwv9a7,0,No
stars1f9tepvmlavrpwcf7xry0ghf0x9z4xznhge8k7g,cosmos1f9tepvmlavrpwcf7xry0ghf0x9z4xznhu9st4e,0.002277,No
stars1j336a0wh20m4mlc7kca0d9tknf0cd3xlvhhw39,cosmos1j336a0wh20m4mlc7kca0d9tknf0cd3xlctqn65,0,No
stars1625z9j8kl3dtmweznahu0cj0aze3p6t9vkc5qc,cosmos1625z9j8kl3dtmweznahu0cj0aze3p6t9c20ftf,0,No
stars1jmpqtl6msvelzuyw83maq05wrnw3jdfz3s3acg,cosmos1jmpqtl6msvelzuyw83maq05wrnw3jdfz9vxqne,0.010612,Yes
stars1ry4zth04s5kgzg9tf0ru8gs6c9rpryj0dldn5w,cosmos1ry4zth04s5kgzg9tf0ru8gs6c9rpryj0er6wll,4.117655,Yes
stars1elclpa4cpu3tshp9sd2r5v5gjnm6sn58g9vxw9,cosmos1elclpa4cpu3tshp9sd2r5v5gjnm6sn58uemm95,0.044732,Yes
stars12tpewy8wlxrm4jde0f9j62q4stdut70566nl7t,cosmos12tpewy8wlxrm4jde0f9j62q4stdut705wxyz46,0.003958,Yes
stars1eg8ry7fnyauqs0d5j6ahvu874mfqj3y3zkykrg,cosmos1eg8ry7fnyauqs0d5j6ahvu874mfqj3y3k2ntge,0.097014,No
stars1xzxryre49s6w6f4lay76kpm3w6cj85vjhgljwy,cosmos1xzxryre49s6w6f4lay76kpm3w6cj85vjr5g094,0,Yes
stars15kfr4d79sszqpxeak83ef0ffth758d3u7fdvpm,cosmos15kfr4d79sszqpxeak83ef0ffth758d3u246322,0.044719,No
stars1h3dyx82jpsdzdrs0d5a8me7apd27l6knmdnm86,cosmos1h3dyx82jpsdzdrs0d5a8me7apd27l6kn03yxvt,0,No
stars14vme2ethlatauk3xnc5gc3cjydn54ur3xyyrrs,cosmos14vme2ethlatauk3xnc5gc3cjydn54ur3jcn7gp,0.053586,Yes
stars187t9p3xzc9qlgvtk6w6dm4kevsp2dxy378mysw,cosmos187t9p3xzc9qlgvtk6w6dm4kevsp2dxy32mveml,0,No
stars19pqhj6y7hek6qr5u6ef89jkdgwz0mkkq3zrx6p,cosmos19pqhj6y7hek6qr5u6ef89jkdgwz0mkkq975m3s,0.001061,No
stars1vqxj5naqnf4v6ry9lsp2qfkfwsk4ldhxfr2ccu,cosmos1vqxj5naqnf4v6ry9lsp2qfkfwsk4ldhxala9nd,0.242422,No
stars1csm7mzqrkeyaahxl0s27h0539llwcshaze97c7,cosmos1csm7mzqrkeyaahxl0s27h0539llwcshak9jrn0,0,No
stars14rmdxftvvqas547azl8tr2s9unynmjarlwe34p,cosmos14rmdxftvvqas547azl8tr2s9unynmjartjwv7s,0.028646,Yes
stars1v4uyakk3ne2wnnasjc354gay9mk2tegnv6p67x,cosmos1v4uyakk3ne2wnnasjc354gay9mk2tegncxk84h,0.200675,Yes
stars1gjej6szndkuaadfsu4u8mhrul6qhyfrqrpdtp8,cosmos1gjej6szndkuaadfsu4u8mhrul6qhyfrqha6k2k,0.772711,No
stars1a6vkymwt5u7hcg5asa8ycuckw5nqwrjdz46uqy,cosmos1a6vkymwt5u7hcg5asa8ycuckw5nqwrjdkfdpt4,0.060074,No
stars1fz23czqft84ltu6k86qzccznd4n0rehk8y3t5r,cosmos1fz23czqft84ltu6k86qzccznd4n0rehkncxklj,0.109225,Yes
stars1lv5x75l2u2eqssc8dy06gaut4fzr2ymn4shx6y,cosmos1lv5x75l2u2eqssc8dy06gaut4fzr2ymnpvqm34,0,No
stars1x0yklpxzc6agkz46unas9wpa33krtfqh5j0whz,cosmos1x0yklpxzc6agkz46unas9wpa33krtfqhqwcnun,0.008913,No
stars1x6a46r4lkhg025hhvyfedqgf4288ygn4r2hjkl,cosmos1x6a46r4lkhg025hhvyfedqgf4288ygn4hkq0aw,0.09869,No
stars14glzccatxvqep2htkusrhjt0ac0zf4knt59yh6wp79gllp34chrqp2phej,cosmos14glzccatxvqep2htkusrhjt0ac0zf4knt59yh6wp79gllp34chrqhd9sk2,0,No
stars1xxse0ecmvdkgv4eh8mzwnjxr3rx8r3fzd28kk2,cosmos1xxse0ecmvdkgv4eh8mzwnjxr3rx8r3fzekstam,3.449859,Yes
stars1sc5783zecd7t3rsfux8kaee3nlvgzq9pcrelvh,cosmos1sc5783zecd7t3rsfux8kaee3nlvgzq9pvlwz8x,3.535981,Yes
stars1a2j85h3vncp8fphymxwj9cj6l348hj9qky3x2frfh7q8tzxeec7q96gnj4,cosmos1a2j85h3vncp8fphymxwj9cj6l348hj9qky3x2frfh7q8tzxeec7qnav5ad,0,No
stars1n450cr3aecde757n63g2ucltwnmcgzup8qn2rl,cosmos1n450cr3aecde757n63g2ucltwnmcgzupnuyhgw,0.00116,Yes
stars1pvutu7csykcu6y7ftyfgg8w4fe8qv5mt3n5772,cosmos1pvutu7csykcu6y7ftyfgg8w4fe8qv5mt90rr4m,17.25982,Yes
stars16u62evc349a6plcpp2njgsd45r435yzglsr5qku7dydk4604pq2qdvxvle,cosmos16u62evc349a6plcpp2njgsd45r435yzglsr5qku7dydk4604pq2qmtztsp,0,No
stars1vv2nm8tvpyx88r07hx5x4zyctpkztp6yytggw3,cosmos1vv2nm8tvpyx88r07hx5x4zyctpkztp6yshl49q,0.701625,Yes
stars1ux8zlvpsvmvnnrqxm0an2kff2rr7950cttpuaz,cosmos1ux8zlvpsvmvnnrqxm0an2kff2rr7950clhkpkn,0.477025,Yes
stars1k5zd8e5n5320utesrq4m0deynhnvtnnekcnx30,cosmos1k5zd8e5n5320utesrq4m0deynhnvtnnezyym67,0,Yes
stars1vm77qyclxzd84acgreg7nsl26jtsqwzqd0qgvg,cosmos1vm77qyclxzd84acgreg7nsl26jtsqwzqenh48e,0,No
stars1w347x0f95ecpm4mtutknaxx7k83z8mayyd8yem,cosmos1w347x0f95ecpm4mtutknaxx7k83z8mays3sej2,0.064389,Yes
stars1wpn7vaquydf77wcrsrlmuu9m9lsd8a80qdjxhy,cosmos1wpn7vaquydf77wcrsrlmuu9m9lsd8a80539mu4,15.221127,No
stars1twfv52yxcyykx2lcvgl42svw46hsm5dd4ww6xy,cosmos1twfv52yxcyykx2lcvgl42svw46hsm5ddpje8d4,0.942672,Yes
stars1xyhv0vtptzfzjpsz0x6ymwcsq60mu8uknfq6mp8j7tf7ffcpar2qevx9pt,cosmos1xyhv0vtptzfzjpsz0x6ymwcsq60mu8uknfq6mp8j7tf7ffcpar2q0tzzwn,0.002702,No
stars1gpre4ngpmczzru7whs5uxjkr5c8ppmz0d549nt,cosmos1gpre4ngpmczzru7whs5uxjkr5c8ppmz0egzcc6,0.23919,No
stars1y6l7v0d7nhdgj084lges2qx7zg52cd34ww39az,cosmos1y6l7v0d7nhdgj084lges2qx7zg52cd346jxckn,0,No
stars15pcnfpmunq58ulmhdfq3yr7m72zl0uclw5vvmn,cosmos15pcnfpmunq58ulmhdfq3yr7m72zl0ucl6gm3sz,0.021903,No
stars1ytlw98tr8ujqcfq3um3sqputnvrl0tsq3yfyy2,cosmos1ytlw98tr8ujqcfq3um3sqputnvrl0tsq9c7e0m,0.191205,Yes
stars18wpyskpyq3dy4d9u7z8zwz2cnxqntrg3mascpk,cosmos18wpyskpyq3dy4d9u7z8zwz2cnxqntrg30p8928,0.002257,Yes
stars1kjsx7qrxsuwq385fhtkpmzf2kz9un5x0dmqync,cosmos1kjsx7qrxsuwq385fhtkpmzf2kz9un5x0e8hecf,0.01118,Yes
stars1kac4pdusfgkfhe75v7krultyek3m4fuhfa098c4yczx6j0u509ps3fv5cn,cosmos1kac4pdusfgkfhe75v7krultyek3m4fuhfa098c4yczx6j0u509ps8wgnht,0,No
stars1a9zmhn5ycxtz6h0x3f50cy2tdcve335d03tttf,cosmos1a9zmhn5ycxtz6h0x3f50cy2tdcve335dmdukqc,1.112029,Yes
stars1a8umxtz83h33jr5nuh4k89fxjn7s6gt9yjnng5,cosmos1a8umxtz83h33jr5nuh4k89fxjn7s6gt9swywr9,0,No
stars1rkxwm6ghtz0fdqdltpffcaqcs8aec9j67skamu,cosmos1rkxwm6ghtz0fdqdltpffcaqcs8aec9j62vpqsd,18.090835,Yes
stars1d826dfrqynhsks6hkce0d7czpvq6anf8ant49m,cosmos1d826dfrqynhsks6hkce0d7czpvq6anf8f0ugw2,0,No
stars19l5r4g7p880efz3tcw3cfen9w86tplffh73etu,cosmos19l5r4g7p880efz3tcw3cfen9w86tplffrzxyqd,0.004892,No
stars14332m2m2q7j8dl95xya7k3kh0hmr9f3pjgcd2v,cosmos14332m2m2q7j8dl95xya7k3kh0hmr9f3px50spa,0,Yes
stars1h5glnlj37v9d9gtawjrs55yjmzvcs8hgw42vr9,cosmos1h5glnlj37v9d9gtawjrs55yjmzvcs8hg6fa3g5,0.762702,Yes
stars146f7cqyksu526ca4wu56rksc0xs2rpkjdael9t,cosmos146f7cqyksu526ca4wu56rksc0xs2rpkjepwzw6,2.844236,Yes
stars14hkefuvrpgvg54k2w5h932s8pth4p2pwpka3yz,cosmos14hkefuvrpgvg54k2w5h932s8pth4p2pw422v0n,0.017564,Yes
stars170cw4szqvk0l33n3f7yngr7p4zkzwkcng7neq0,cosmos170cw4szqvk0l33n3f7yngr7p4zkzwkcnuzyyt7,0.052774,No
stars1rpnqgfdr79zv7zn6d8y888u7vqvpgtr5cqdnuw,cosmos1rpnqgfdr79zv7zn6d8y888u7vqvpgtr5vu6whl,0.395112,Yes
stars1l85lp64zu6qgv78hxrje5dq8csjxdvwv5j90g6,cosmos1l85lp64zu6qgv78hxrje5dq8csjxdvwvqwjjrt,0,No
stars1vt3s8wyzjaykaxsxxuylhhyf4tt3tpnjwutu8q,cosmos1vt3s8wyzjaykaxsxxuylhhyf4tt3tpnj6qupv3,0,No
stars1n2zm04mudlwj224vc707eta368mj8va5jz3w73,cosmos1n2zm04mudlwj224vc707eta368mj8va5x7xn4q,0,No
stars1s6kgd7suad7wh9ry800rzvlnrn62rc52x8kl37,cosmos1s6kgd7suad7wh9ry800rzvlnrn62rc52jmpz60,0.006771,No
stars1s8jqflne32e4wpfscef2az4eptxkzduytufszs,cosmos1s8jqflne32e4wpfscef2az4eptxkzduylq7dfp,0.005567,No
stars1f97xhgsy4866xf98fcfwnuk0nhwuu0lsh69spr,cosmos1f97xhgsy4866xf98fcfwnuk0nhwuu0lsrxjd2j,0,Yes
stars1h5gc2wf9c7s4svxvlkgyxsa3hrzvf86qm0pyty,cosmos1h5gc2wf9c7s4svxvlkgyxsa3hrzvf86q0nkeq4,0.031297,Yes
stars1maq4dkh03487zjgnga0sc9tgqpcdzm0m5sd5zd,cosmos1maq4dkh03487zjgnga0sc9tgqpcdzm0mqv6ffu,0.149052,No
stars1md9zaw7gpnrfl2swql6hjvgttjuf6cvkhk20yh,cosmos1md9zaw7gpnrfl2swql6hjvgttjuf6cvkr2aj0x,0.059956,Yes
stars1s3q9mffxmcj7karcahyxeggceest93tywufm82,cosmos1s3q9mffxmcj7karcahyxeggceest93ty6q7xvm,0.011247,Yes
stars19w9mvmlfyal8gm7sw28v474mj052g50khllp26,cosmos19w9mvmlfyal8gm7sw28v474mj052g50krrgupt,0.012919,No
stars16f670jlkzc8wjhnkxlrrlexvf8pgwxd2un42sp,cosmos16f670jlkzc8wjhnkxlrrlexvf8pgwxd2g0zhms,0.000896,No
stars1uq5veg6xs5jyu70cygptuput46fhdkpey8man6,cosmos1uq5veg6xs5jyu70cygptuput46fhdkpesmvqct,2.25889,Yes
stars1vqy4xcw327sfn3gge69phrlgcfu5dsqvuxzsku,cosmos1vqy4xcw327sfn3gge69phrlgcfu5dsqvg64dad,0,No
stars1ferh26prrn8ncc0malj7zrytkgxlmljmh67gr3,cosmos1ferh26prrn8ncc0malj7zrytkgxlmljmrxf4gq,0.876358,Yes
stars1wn0kehxcex3vlk7yart469xg4uemam7ujxehqp,cosmos1wn0kehxcex3vlk7yart469xg4uemam7ux6w2ts,0.062991,No
stars1u3pcyfx9kr4y3gh5ql5u2vy2d8wfnp3r630lm5,cosmos1u3pcyfx9kr4y3gh5ql5u2vy2d8wfnp3rwdczs9,0.0001,Yes
stars1ltnhvkav6sm6grd8phwjwtre0etaflmuz9zxy2,cosmos1ltnhvkav6sm6grd8phwjwtre0etaflmuke4m0m,0,No
stars1cyu8ct822xqv2jr53h6s6wsakmn8u2sf7xau83,cosmos1cyu8ct822xqv2jr53h6s6wsakmn8u2sf262pvq,1.138104,Yes
stars1qxz96ed5k7v2c2vfmckncyrk7hk5wtyddlwj6x,cosmos1qxz96ed5k7v2c2vfmckncyrk7hk5wtydere03h,1.067713,Yes
stars1ms9pvfej7hfwzau2ftahsdrtvgzf0euvjrl9sf,cosmos1ms9pvfej7hfwzau2ftahsdrtvgzf0euvxlgcmc,0,No
stars1era3cnmp4hahctgqyhlc6evsj63ueahwdze0yy,cosmos1era3cnmp4hahctgqyhlc6evsj63ueahwe7wj04,0.225927,Yes
stars1ghrhr7asllekmgs4pccthe6wekah8fx9pll5td,cosmos1ghrhr7asllekmgs4pccthe6wekah8fx94rgfqu,4.439849,Yes
stars1npzwcm53vrxr8e433d6jguhgj0lh3qujntj642wynj23y6ven60qs244cp,cosmos1npzwcm53vrxr8e433d6jguhgj0lh3qujntj642wynj23y6ven60qxd3jhe,0,No
stars1ha62rx3jy79w6k4dvkygtlp6guc825h8xutky5,cosmos1ha62rx3jy79w6k4dvkygtlp6guc825h8jqut09,1.285218,Yes
stars195uj7x3fst0pxm7vcwxdk8t05w6fnqwwu5hk9t,cosmos195uj7x3fst0pxm7vcwxdk8t05w6fnqwwggqtw6,0.02161,No
stars1wxu8yw7vmlydz92vmvk72mkquk6p65hahm28deljl8j8er4k26jszqk25v,cosmos1wxu8yw7vmlydz92vmvk72mkquk6p65hahm28deljl8j8er4k26js58jdm5,0,No
stars16a75jud90q3y6gx99x4l6aql6ej079waknfne4,cosmos16a75jud90q3y6gx99x4l6aql6ej079waz07wjy,0.003953,No
stars1zdq46hsm6m66slmn62rw60gw24krjzwqvayw4r,cosmos1zdq46hsm6m66slmn62rw60gw24krjzwqcpnn7j,0.074436,Yes
stars1yc2dvlnnlfav62j8gg97hspjq9ah9gxr7vz367,cosmos1yc2dvlnnlfav62j8gg97hspjq9ah9gxr2s4v30,0.042834,Yes
stars1xyz39h3f8x5c858hhumlf7kmf2r32rsdn2hgax,cosmos1xyz39h3f8x5c858hhumlf7kmf2r32rsd8kq4kh,0.007043,No
stars1yap582xep5nqlndmcgczrs40xuatplp00af77e,cosmos1yap582xep5nqlndmcgczrs40xuatplp0mp7r4g,0,No
stars1ucj4xmmq3ykgkw2halpf24h5n2awsu2trl6640,cosmos1ucj4xmmq3ykgkw2halpf24h5n2awsu2thrd877,4.091134,Yes
stars1c4273lx3yx5kvtkf2tqdpm4me6ns7298zgaqpz,cosmos1c4273lx3yx5kvtkf2tqdpm4me6ns7298k52a2n,0.1,No
stars1pzzdvazgat8t9epvh2n5xn6wk4zcfc54674mjx,cosmos1pzzdvazgat8t9epvh2n5xn6wk4zcfc54wzzxeh,422.006209,Yes
stars1pv0ca7a5q7jr5yz0gkvru8la5he6t64vwsxjm6,cosmos1pv0ca7a5q7jr5yz0gkvru8la5he6t64v6v30st,0.410699,No
stars1c2t5zvhu6a9esnwg2vvz859qrd66vx4nz0qm6s,cosmos1c2t5zvhu6a9esnwg2vvz859qrd66vx4nknhx3p,0.010928,Yes
stars12f6nxaeh8yt0xz8gua446mhe5vynl9hf4defv9,cosmos12f6nxaeh8yt0xz8gua446mhe5vynl9hfp3w585,0.053273,No
stars1szy5qhnmvcv4a9psfz75ezh8updf6rrrupe6ne,cosmos1szy5qhnmvcv4a9psfz75ezh8updf6rrrgaw8cg,0.05559,Yes
stars1lgk09phf7qyvs6lkl56madxmkm7m363e24rw09,cosmos1lgk09phf7qyvs6lkl56madxmkm7m363e7f5ny5,0.10894,No
stars1d4v3yere9sfrwnclrzayc97eete0lyjta2rvzp,cosmos1d4v3yere9sfrwnclrzayc97eete0lyjtfk53fs,0.053358,Yes
stars15y2jy3uatqlavdmjkfr779dydgjqk43a3fkndw,cosmos15y2jy3uatqlavdmjkfr779dydgjqk43a94pwxl,0.13426,Yes
stars1nzmgmgup8xaeeyepm8ja40ufzw6qs4hvqal92e,cosmos1nzmgmgup8xaeeyepm8ja40ufzw6qs4hv5pgcpg,0.082115,No
stars104cx8zcudchxy82g3dsjgckdykt0tdp49ggsay,cosmos104cx8zcudchxy82g3dsjgckdykt0tdp435ldk4,0.094293,Yes
stars1td69n2xxmzwpea288d4jkt4qk3wm7en5qjnq9e,cosmos1td69n2xxmzwpea288d4jkt4qk3wm7en55wyawg,0,No
stars1g6a5p3vmpedyrqtd6l99q5dcgn7qwnjt5u232y,cosmos1g6a5p3vmpedyrqtd6l99q5dcgn7qwnjtqqavp4,0,Yes
stars1xu4qp84tyukvez9g570fajnlt43f6h8fv72jmk,cosmos1xu4qp84tyukvez9g570fajnlt43f6h8fcza0s8,0.121969,Yes
stars18z55c755agn70dtxck2s0jpky7nne842rlshl7,cosmos18z55c755agn70dtxck2s0jpky7nne842hr8250,0.016457,No
stars1kyc0uy0lje8eyc02qhnz3msav2jytz33lf6q6c,cosmos1kyc0uy0lje8eyc02qhnz3msav2jytz33t4da3f,0,Yes
stars1x0wkrsrejq7lqs3swdetrkcfep6302u79946vz,cosmos1x0wkrsrejq7lqs3swdetrkcfep6302u73ez88n,78.800951,Yes
stars1j8jd7tp68my4sp9jjulfwfprw333ck0el2s0xj,cosmos1j8jd7tp68my4sp9jjulfwfprw333ck0etk8jdr,10.010562,Yes
stars14z4p7z6q27v5qqv2jsnhzj73mc8ge3nclzkcs6y23vdm83kcfnusj6l6ex,cosmos14z4p7z6q27v5qqv2jsnhzj73mc8ge3nclzkcs6y23vdm83kcfnusyamak7,0,No
stars1acvn2av0uxu4p9gd535u4n6s3xlw9fsyyukjrf,cosmos1acvn2av0uxu4p9gd535u4n6s3xlw9fsysqp0gc,0.013059,No
stars1dsex4wztgu0suw6r6f7zrmx2dqaw229dr0msey,cosmos1dsex4wztgu0suw6r6f7zrmx2dqaw229dhnvdj4,0.058604,No
stars1gtyg0as6dgvcw6j66g9pjczemkwx2hrwmg8yvx,cosmos1gtyg0as6dgvcw6j66g9pjczemkwx2hrw05se8h,0,No
stars1ywrk2thvg2t2mhzztenvt0c6whw5rd7dm43vv6,cosmos1ywrk2thvg2t2mhzztenvt0c6whw5rd7d0fx38t,0.061825,Yes
stars1z0c8024xmczcml9fvw2vfmj7fu92llnk05enjh,cosmos1z0c8024xmczcml9fvw2vfmj7fu92llnkmgwwex,0.110366,Yes
stars1pxwf54vafuqyu84ujjevr7xgcws78sppxj6ej0,cosmos1pxwf54vafuqyu84ujjevr7xgcws78sppjwdye7,0.040107,Yes
stars10fprvst2txczh7gkeakjrxe9jr7y2uzqzfsz93,cosmos10fprvst2txczh7gkeakjrxe9jr7y2uzqk48lwq,0.065317,No
stars1xkz8xwpzkjwru77cvkjjqsgcejcvnrzx9qc4zw,cosmos1xkz8xwpzkjwru77cvkjjqsgcejcvnrzx3u0gfl,0.001851,No
stars1e3mpkeflz3src48jhgtyma5v07c3kq2g9m6jwp,cosmos1e3mpkeflz3src48jhgtyma5v07c3kq2g38d09s,0,No
stars16lngatt2knc93z7hx3zkkfcal2dj308dupymsf,cosmos16lngatt2knc93z7hx3zkkfcal2dj308dganxmc,0,No
stars1vn5frvjvljq3av749kaynymf9ujfdxra7p4dhz,cosmos1vn5frvjvljq3av749kaynymf9ujfdxra2azsun,0,No
stars1na97az552lqmnw2ywjeszgtcuuye3j9uhpydvn,cosmos1na97az552lqmnw2ywjeszgtcuuye3j9urans8z,0.191622,Yes
stars1sxe3jn8p4elyu8syqpd7lr4u8qs537vcr8d3aa,cosmos1sxe3jn8p4elyu8syqpd7lr4u8qs537vchm6vkv,0,No
stars1qwjzpda94a5ewa5r5ky6p8reffzu5dmud6eys8,cosmos1qwjzpda94a5ewa5r5ky6p8reffzu5dmuexwemk,1.431996,Yes
stars19nrs6u6xnhmltce0wse2mwf6q9j9mx6lv0r2d5,cosmos19nrs6u6xnhmltce0wse2mwf6q9j9mx6lcn5hx9,0,No
stars1zlu8m2eg0ajfwnp2agezq4vju3kyu0vw7z2dpmtm7gx5apfe8lhqmsthsf,cosmos1zlu8m2eg0ajfwnp2agezq4vju3kyu0vw7z2dpmtm7gx5apfe8lhqdh0sl3,0,No
stars1a9ah325mv4z7qq726yefhuktpxm8msxeaxvg3j,cosmos1a9ah325mv4z7qq726yefhuktpxm8msxef6m46r,0,No
stars1jtx66hpvl7zjh7r88uv9pnjp0mxrev9yhptsfv,cosmos1jtx66hpvl7zjh7r88uv9pnjp0mxrev9yraudza,0,No
stars1lu53upv4l6rz69gv7mfphyh9v2ujke6xpnd7gj,cosmos1lu53upv4l6rz69gv7mfphyh9v2ujke6x406rrr,0.037647,Yes
stars1cndt5wg0n48ew7hvdk9uklrzwvwk760cma9fr9,cosmos1cndt5wg0n48ew7hvdk9uklrzwvwk760c0pj5g5,0,No
stars1r0lynj652rgqdd48hl8tzjfxnvxe3tlrtm8mu3,cosmos1r0lynj652rgqdd48hl8tzjfxnvxe3tlrl8sxhq,0,No
stars1k9ng85nlhlc94865c3c0znygr7h3kre56tth8g,cosmos1k9ng85nlhlc94865c3c0znygr7h3kre5whu2ve,213.388885,Yes
stars16mlv0gulzn6pd5phgudwlqlczsshc3rdm0y7ul,cosmos16mlv0gulzn6pd5phgudwlqlczsshc3rd0nnrhw,0.387473,Yes
stars1glsn2ly7cgku5qgxt9aaepfydq9xlsaaeav4cc,cosmos1glsn2ly7cgku5qgxt9aaepfydq9xlsaadpmgnf,0.604097,Yes
stars19ulgjqpj05hfm8e2ey6tan4z2pl57dhk29kl0h,cosmos19ulgjqpj05hfm8e2ey6tan4z2pl57dhk7epzyx,0.101376,Yes
stars19kh5z7ujuuf4vlrphecw50vgywemdd7xehh4tw,cosmos19kh5z7ujuuf4vlrphecw50vgywemdd7xdtqgql,35.675048,Yes
stars1w7nld90v5wywcvm9kmxzq0cqc2d9d7f0s5l6dt,cosmos1w7nld90v5wywcvm9kmxzq0cqc2d9d7f0ygg8x6,0,No
stars1taz05czcy8mcs9p7pe3tpdm79q73nr9s9kxrdx,cosmos1taz05czcy8mcs9p7pe3tpdm79q73nr9s3237xh,0.188582,No
stars19ne3yauvzku0eu27qdwqsh7ehum7dyarn63qrt,cosmos19ne3yauvzku0eu27qdwqsh7ehum7dyar8xxag6,0,No
stars1fp8ks7hefltskezgey9tgvk8me9pwtt4wnse27,cosmos1fp8ks7hefltskezgey9tgvk8me9pwtt4608yp0,0.005058,No
stars1ut7ga7yzxdayrx7wwfhft5kq03hxy2a7hkwl2f,cosmos1ut7ga7yzxdayrx7wwfhft5kq03hxy2a7r2ezpc,0,No
stars13c0qxfwxw2tff8sjs2hukhqpmepgj8feulzkd6,cosmos13c0qxfwxw2tff8sjs2hukhqpmepgj8fegr4txt,1.064145,Yes
stars1sxyvk4eqd9m8rrn2qst67waycj3mkka2a20g0j,cosmos1sxyvk4eqd9m8rrn2qst67waycj3mkka2fkc4yr,11.764514,No
stars1a8fp9ec2n3dh5v6y3dpw9mwesn6px76rpm8ar5,cosmos1a8fp9ec2n3dh5v6y3dpw9mwesn6px76r48sqg9,0.018197,Yes
stars17w007ye3uy8x8d8ng7vguynzcxgea53d96c9r5,cosmos17w007ye3uy8x8d8ng7vguynzcxgea53d3x0cg9,0.549286,Yes
stars1dhwc73cg89f05wn8e49yc4nnr39ymn07cf6nfe,cosmos1dhwc73cg89f05wn8e49yc4nnr39ymn07v4dwzg,0.213137,Yes
stars1q88ngdsk28kcquyp80q8wwgqmumexez804xmk3,cosmos1q88ngdsk28kcquyp80q8wwgqmumexez8mf3xaq,0.011884,Yes
stars136m37fdaknlj4ua5uqwpyd92gjs9fehdjjslnu,cosmos136m37fdaknlj4ua5uqwpyd92gjs9fehdxw8zcd,1.081201,Yes
stars1pn43w004fn53fsswwu758alezvzt40vpr7znqv,cosmos1pn43w004fn53fsswwu758alezvzt40vphz4wta,0.089077,Yes
